MP_id,Formula,Phase,Decomposition Energy,Band Gap,Formation Energy per atom,Structure,A_Ion_rad,A_BP,A_MP,A_Density,A_At_wt,A_Elec_Aff,A_Ion_Energy,A_Heat_fusion,A_Heat_vap,A_Electronegativity,A_At_num,A_Period,B_Ion_rad,B_BP,B_MP,B_Density,B_At_wt,B_Elec_Aff,B_Ion_Energy,B_Heat_fusion,B_Heat_vap,B_Electronegativity,B_At_num,B_Period,X_Ion_rad,X_BP,X_MP,X_Density,X_At_wt,X_Elec_Aff,X_Ion_Energy,X_Heat_fusion,X_Heat_vap,X_Electronegativity,X_At_num,X_Period,A Site,B Site,X Site
mp-5878,KZnF3,Cubic,-0.55090204,3.6954,-2.815046812,"Full Formula (K1 Zn1 F3)
Reduced Formula: KZnF3
abc   :   4.047417   4.047417   4.047417
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  K     -0     0    -0           0
  1  Zn     0.5   0.5   0.5         0
  2  F      0     0.5   0.5        -0
  3  F      0.5  -0     0.5        -0
  4  F      0.5   0.5   0          -0",1.51,1033,336.8,0.86,39.0983,48.36,418.8,2.33,76.9,0.82,19,4,0.74,1180,692.73,7.13,65.39,0,906.4,7.38,115.3,1.65,30,4,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,K,Zn,F
mp-759500,LiCoF3,Triclinic,0.488409098,2.833,-2.58433139,"Full Formula (Li3 Co3 F9)
Reduced Formula: LiCoF3
abc   :   5.122774   5.119782   7.568795
angles:  89.547260  90.241175 120.172315
pbc   :       True       True       True
Sites (15)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.003575  0.005145  0.345424     0
  1  Li    0.336992  0.671211  0.262946     0.001
  2  Li    0.997705  0.993649  0.657776    -0
  3  Co    0.329858  0.664084  0.677513     2.799
  4  Co    0.667065  0.336407  0.344657     2.795
  5  Co    0.996492  0.000232  0.995299     2.806
  6  F     0.035512  0.718328  0.817982     0.065
  7  F     0.277971  0.307347  0.815581     0.064
  8  F     0.681492  0.956326  0.815991     0.066
  9  F     0.318993  0.305776  0.190004     0.045
 10  F     0.66038   0.678808  0.488681     0.043
 11  F     0.3221    0.982535  0.489526     0.044
 12  F     0.988694  0.690871  0.190166     0.044
 13  F     0.703138  0.02185   0.190434     0.043
 14  F     0.017531  0.340294  0.49042      0.044",0.76,1615,453.7,0.53,6.941,59.8,520.2,3,147.1,0.98,3,2,0.65,3143,1768,8.9,58.9332,70,758,16.19,373.3,1.88,27,4,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,Li,Co,F
mp-764370,LiCoF3,Trigonal,0.491782698,3.0432,-2.58365667,"Full Formula (Li3 Co3 F9)
Reduced Formula: LiCoF3
abc   :   5.133697   5.133697   7.547379
angles:  90.000000  90.000000 119.999990
pbc   :       True       True       True
Sites (15)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0         0         0.345194     0
  1  Li    0.333333  0.666667  0.263815     0.001
  2  Li    0         0         0.65883     -0
  3  Co    0.333333  0.666667  0.675864     2.8
  4  Co    0.666667  0.333333  0.345302     2.794
  5  Co    0         0         0.995764     2.807
  6  F     0.031153  0.713074  0.81893      0.065
  7  F     0.286926  0.318079  0.81893      0.065
  8  F     0.681921  0.968847  0.81893      0.063
  9  F     0.316902  0.300223  0.191605     0.044
 10  F     0.658055  0.674536  0.48769      0.044
 11  F     0.325464  0.983518  0.48769      0.044
 12  F     0.983321  0.683098  0.191605     0.044
 13  F     0.699777  0.016679  0.191605     0.045
 14  F     0.016482  0.341945  0.48769      0.044",0.76,1615,453.7,0.53,6.941,59.8,520.2,3,147.1,0.98,3,2,0.65,3143,1768,8.9,58.9332,70,758,16.19,373.3,1.88,27,4,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,Li,Co,F
mp-761897,LiCuF3,Hexagonal,0.206987622,0.3341,-2.324622611,"Full Formula (Li6 Cu6 F18)
Reduced Formula: LiCuF3
abc   :   5.056907   5.056907  14.611702
angles:  90.000000  90.000000 120.000011
pbc   :       True       True       True
Sites (30)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.117096  0.058548  0.583333     0.003
  1  Li    0.941452  0.882904  0.25         0.003
  2  Li    0.058548  0.941452  0.416667     0.003
  3  Li    0.941452  0.058548  0.916667     0.003
  4  Li    0.058548  0.117096  0.75         0.003
  5  Li    0.882904  0.941452  0.083333     0.003
  6  Cu    0.572156  0.286078  0.083333     0.73
  7  Cu    0.713922  0.427844  0.75         0.73
  8  Cu    0.713922  0.286078  0.416667     0.729
  9  Cu    0.286078  0.713922  0.916667     0.729
 10  Cu    0.286078  0.572156  0.25         0.73
 11  Cu    0.427844  0.713922  0.583333     0.73
 12  F     0.240928  0.240928  0.166667     0.096
 13  F     0.408467  0.298912  0.490351     0.081
 14  F     0.408467  0.109554  0.676315     0.081
 15  F     0.759072  0.759072  0.666667     0.096
 16  F     0.701088  0.591533  0.342982     0.081
 17  F     0.890446  0.591533  0.157018     0.081
 18  F     0         0.759072  0.833333     0.096
 19  F     0.701088  0.109554  0.823685     0.081
 20  F     0.240928  0         0            0.096
 21  F     0.890446  0.298912  0.009649     0.081
 22  F     0.109554  0.701088  0.509649     0.081
 23  F     0.759072  0         0.5          0.096
 24  F     0.298912  0.890446  0.323685     0.081
 25  F     0         0.240928  0.333333     0.096
 26  F     0.109554  0.408467  0.657018     0.081
 27  F     0.298912  0.408467  0.842982     0.081
 28  F     0.591533  0.890446  0.176315     0.081
 29  F     0.591533  0.701088  0.990351     0.081",0.76,1615,453.7,0.53,6.941,59.8,520.2,3,147.1,0.98,3,2,0.73,2840,1356.6,8.96,63.456,118.3,745.4,13.14,300.5,1.9,29,4,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,Li,Cu,F
mp-753405,LiCuF3,Monoclinic,0.15963103,0,-2.33409393,"Full Formula (Li4 Cu4 F12)
Reduced Formula: LiCuF3
abc   :   9.655867   3.206197   7.503504
angles:  74.437483  90.000000  90.000000
pbc   :       True       True       True
Sites (20)
  #  SP           a          b         c    magmom
---  ----  --------  ---------  --------  --------
  0  Li    0.808708  -0.002626  0.515213     0
  1  Li    0.308708   0.002626  0.984787     0
  2  Li    0.691292  -0.002626  0.015213     0
  3  Li    0.191292   0.002626  0.484787     0
  4  Cu    0.494119   0.68457   0.687958     0.793
  5  Cu    0.994119   0.31543   0.812042     0.793
  6  Cu    0.005881   0.68457   0.187958     0.793
  7  Cu    0.505881   0.31543   0.312042     0.793
  8  F     0.092199   0.828589  0.703347     0.061
  9  F     0.642998   0.430053  0.129769     0.067
 10  F     0.117322   0.155115  0.027261     0.087
 11  F     0.617322   0.844885  0.472739     0.087
 12  F     0.592199   0.171411  0.796653     0.061
 13  F     0.857002   0.430053  0.629769     0.067
 14  F     0.142998   0.569947  0.370231     0.067
 15  F     0.407801   0.828589  0.203347     0.061
 16  F     0.382678   0.155115  0.527261     0.087
 17  F     0.882678   0.844885  0.972739     0.087
 18  F     0.357002   0.569947  0.870231     0.067
 19  F     0.907801   0.171411  0.296653     0.061",0.76,1615,453.7,0.53,6.941,59.8,520.2,3,147.1,0.98,3,2,0.73,2840,1356.6,8.96,63.456,118.3,745.4,13.14,300.5,1.9,29,4,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,Li,Cu,F
mp-760814,LiCuF3,Orthorhombic,0.36293919,0,-2.293432298,"Full Formula (Li4 Cu4 F12)
Reduced Formula: LiCuF3
abc   :   5.091638   5.091638   8.761179
angles:  90.000000  90.000000  93.221392
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.044347  0.527619  0.5          0
  1  Li    0.472381  0.955653  0.5          0
  2  Li    0.518529  0.481471  0.5         -0.001
  3  Li    0.981954  0.018046  0           -0
  4  Cu    0.508911  0.491089  0.832025     0.804
  5  Cu    0.508911  0.491089  0.167975     0.804
  6  Cu    0.992357  0.007643  0.68388      0.64
  7  Cu    0.992357  0.007643  0.31612      0.64
  8  F     0.188639  0.188027  0.5          0.052
  9  F     0.197458  0.194111  0.830661     0.1
 10  F     0.197458  0.194111  0.169339     0.1
 11  F     0.321215  0.678785  0.350454     0.043
 12  F     0.321215  0.678785  0.649546     0.043
 13  F     0.341053  0.658947  0            0.181
 14  F     0.689587  0.310413  0            0.153
 15  F     0.687967  0.312033  0.340855     0.066
 16  F     0.687967  0.312033  0.659145     0.066
 17  F     0.805889  0.802542  0.169339     0.1
 18  F     0.805889  0.802542  0.830661     0.1
 19  F     0.811973  0.811361  0.5          0.052",0.76,1615,453.7,0.53,6.941,59.8,520.2,3,147.1,0.98,3,2,0.73,2840,1356.6,8.96,63.456,118.3,745.4,13.14,300.5,1.9,29,4,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,Li,Cu,F
mp-761262,LiCuF3,Triclinic,0.147434985,0.4097,-2.336533139,"Full Formula (Li4 Cu4 F12)
Reduced Formula: LiCuF3
abc   :   4.999326   5.264514   8.600588
angles:  89.966224  89.734265  89.975578
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.498524  0.998011  0.312151     0.002
  1  Li    0.999919  0.002836  0.330815    -0.001
  2  Li    0.491607  0.516276  0.832167    -0.001
  3  Li    0.996241  0.497306  0.80174      0.002
  4  Cu    0.001306  0.998855  0.651462     0.726
  5  Cu    0.001699  0.999541  0.004752     0.739
  6  Cu    0.500982  0.498555  0.504039     0.737
  7  Cu    0.501491  0.498086  0.15131      0.726
  8  F     0.222425  0.860327  0.16703      0.076
  9  F     0.221883  0.85519   0.490449     0.079
 10  F     0.182251  0.820578  0.827162     0.099
 11  F     0.681894  0.674129  0.328183     0.102
 12  F     0.719652  0.648961  0.991452     0.081
 13  F     0.722308  0.640733  0.665617     0.073
 14  F     0.278236  0.358568  0.666251     0.074
 15  F     0.282495  0.351507  0.991768     0.082
 16  F     0.318543  0.324271  0.328452     0.102
 17  F     0.822205  0.172108  0.827778     0.103
 18  F     0.77959   0.144688  0.492197     0.08
 19  F     0.776695  0.139677  0.167368     0.076",0.76,1615,453.7,0.53,6.941,59.8,520.2,3,147.1,0.98,3,2,0.73,2840,1356.6,8.96,63.456,118.3,745.4,13.14,300.5,1.9,29,4,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,Li,Cu,F
mp-758052,LiCuF3,Trigonal,0.19785742,0,-2.326448652,"Full Formula (Li2 Cu2 F6)
Reduced Formula: LiCuF3
abc   :   5.435853   5.435853   5.435852
angles:  55.121236  55.121236  55.121232
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.80555   0.80555   0.80555     -0
  1  Li    0.30555   0.30555   0.30555     -0
  2  Cu    0.510236  0.510236  0.510236     0.771
  3  Cu    0.010236  0.010236  0.010236     0.771
  4  F     0.732722  0.409822  0.111135     0.077
  5  F     0.611135  0.909822  0.232722     0.077
  6  F     0.909822  0.232722  0.611135     0.077
  7  F     0.111135  0.732722  0.409822     0.077
  8  F     0.409822  0.111135  0.732722     0.077
  9  F     0.232722  0.611135  0.909822     0.077",0.76,1615,453.7,0.53,6.941,59.8,520.2,3,147.1,0.98,3,2,0.73,2840,1356.6,8.96,63.456,118.3,745.4,13.14,300.5,1.9,29,4,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,Li,Cu,F
mp-1176709,LiFeF3,Cubic,0.328909833,3.6062,-2.765565006,"Full Formula (Li4 Fe4 F12)
Reduced Formula: LiFeF3
abc   :   6.132567   6.132567   6.132567
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.878304  0.878304  0.878304     0.001
  1  Li    0.121696  0.378304  0.621696     0.001
  2  Li    0.621696  0.121696  0.378304     0.001
  3  Li    0.378304  0.621696  0.121696     0.001
  4  Fe    0.161587  0.161587  0.161587     3.808
  5  Fe    0.338413  0.838413  0.661587     3.808
  6  Fe    0.661587  0.338413  0.838413     3.808
  7  Fe    0.838413  0.661587  0.338413     3.808
  8  F     0.013344  0.734913  0.620154     0.038
  9  F     0.265087  0.120154  0.486656     0.038
 10  F     0.120154  0.486656  0.265087     0.038
 11  F     0.379846  0.513344  0.765087     0.038
 12  F     0.234913  0.879846  0.986656     0.038
 13  F     0.486656  0.265087  0.120154     0.038
 14  F     0.513344  0.765087  0.379846     0.038
 15  F     0.765087  0.379846  0.513344     0.038
 16  F     0.620154  0.013344  0.734913     0.038
 17  F     0.879846  0.986656  0.234913     0.038
 18  F     0.734913  0.620154  0.013344     0.038
 19  F     0.986656  0.234913  0.879846     0.038",0.76,1615,453.7,0.53,6.941,59.8,520.2,3,147.1,0.98,3,2,0.55,3023,1808,7.874,55.847,24,759.3,13.8,349.5,1.83,26,4,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,Li,Fe,F
mp-1446564,LiFeF3,Hexagonal,2.121153038,4.3867,-2.407116365,"Full Formula (Li2 Fe2 F6)
Reduced Formula: LiFeF3
abc   :   5.069674   5.069674   4.831859
angles:  90.000000  90.000000 118.733183
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.498572  0.501428  0.25        -0.001
  1  Li    0.501428  0.498572  0.75        -0.001
  2  Fe    0.165442  0.834558  0.75         0.01
  3  Fe    0.834558  0.165442  0.25         0.01
  4  F     0.817505  0.817505  0.5         -0.003
  5  F     0.186144  0.508076  0.500554    -0.009
  6  F     0.491924  0.813856  0.999446    -0.008
  7  F     0.508076  0.186144  0.499446    -0.009
  8  F     0.813856  0.491924  0.000554    -0.01
  9  F     0.182495  0.182495  0           -0.003",0.76,1615,453.7,0.53,6.941,59.8,520.2,3,147.1,0.98,3,2,0.55,3023,1808,7.874,55.847,24,759.3,13.8,349.5,1.83,26,4,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,Li,Fe,F
mp-761166,LiFeF3,Monoclinic,0.168252393,3.5869,-2.797696494,"Full Formula (Li2 Fe2 F6)
Reduced Formula: LiFeF3
abc   :   5.264507   5.264507   5.586626
angles:  62.537205  62.537205  59.641667
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.204619  0.69488   0.401292     0.001
  1  Li    0.69488   0.204619  0.901292     0.001
  2  Fe    0.990799  0.490682  0.027398     3.811
  3  Fe    0.490682  0.990799  0.527398     3.811
  4  F     0.585266  0.395261  0.232564     0.035
  5  F     0.285419  0.076138  0.244014     0.039
  6  F     0.909679  0.771343  0.229965     0.042
  7  F     0.076138  0.285419  0.744014     0.039
  8  F     0.771343  0.909679  0.729965     0.042
  9  F     0.395261  0.585266  0.732564     0.035",0.76,1615,453.7,0.53,6.941,59.8,520.2,3,147.1,0.98,3,2,0.55,3023,1808,7.874,55.847,24,759.3,13.8,349.5,1.83,26,4,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,Li,Fe,F
mp-777522,LiFeF3,Orthorhombic,0.162978323,3.0669,-2.798751308,"Full Formula (Li2 Fe2 F6)
Reduced Formula: LiFeF3
abc   :   7.539563   7.539563   5.022894
angles:  90.000000  90.000000 155.806909
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.46858   0.53142   0.985623     0.002
  1  Li    0.53142   0.46858   0.485623     0.002
  2  Fe    0.831802  0.168198  0.516679     3.809
  3  Fe    0.168198  0.831802  0.016679     3.809
  4  F     0.729212  0.270788  0.242933     0.053
  5  F     0.270788  0.729212  0.742933     0.053
  6  F     0.938984  0.061016  0.768929     0.029
  7  F     0.061016  0.938984  0.268929     0.029
  8  F     0.597134  0.402866  0.816711     0.036
  9  F     0.402866  0.597134  0.316711     0.036",0.76,1615,453.7,0.53,6.941,59.8,520.2,3,147.1,0.98,3,2,0.55,3023,1808,7.874,55.847,24,759.3,13.8,349.5,1.83,26,4,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,Li,Fe,F
mp-776027,LiFeF3,Tetragonal,0.511320741,3.0149,-2.729082825,"Full Formula (Li8 Fe8 F24)
Reduced Formula: LiFeF3
abc   :   8.732069   8.732069   6.210444
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (40)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.957617  0.849506  0.163961     0.001
  1  Li    0.849506  0.042383  0.836039     0.001
  2  Li    0.150494  0.957617  0.836039     0.001
  3  Li    0.042383  0.150494  0.163961     0.001
  4  Li    0.457617  0.349506  0.336039     0.001
  5  Li    0.349506  0.542383  0.663961     0.001
  6  Li    0.650494  0.457617  0.663961     0.001
  7  Li    0.542383  0.650494  0.336039     0.001
  8  Fe    0.518412  0.807434  0.896792     3.806
  9  Fe    0.307434  0.981588  0.396792     3.806
 10  Fe    0.692566  0.018412  0.396792     3.806
 11  Fe    0.481588  0.192566  0.896792     3.806
 12  Fe    0.018412  0.307434  0.603208     3.806
 13  Fe    0.807434  0.481588  0.103208     3.806
 14  Fe    0.192566  0.518412  0.103208     3.806
 15  Fe    0.981588  0.692566  0.603208     3.806
 16  F     0.827294  0.832162  0.439155     0.044
 17  F     0.953481  0.841043  0.857234     0.025
 18  F     0.484525  0.859262  0.26786      0.04
 19  F     0.167838  0.827294  0.560845     0.044
 20  F     0.640738  0.984525  0.76786      0.04
 21  F     0.158957  0.953481  0.142766     0.025
 22  F     0.841043  0.046519  0.142766     0.025
 23  F     0.359262  0.015475  0.76786      0.04
 24  F     0.832162  0.172706  0.560845     0.044
 25  F     0.515475  0.140738  0.26786      0.04
 26  F     0.046519  0.158957  0.857234     0.025
 27  F     0.172706  0.167838  0.439155     0.044
 28  F     0.327294  0.332162  0.060845     0.044
 29  F     0.453481  0.341043  0.642766     0.025
 30  F     0.984525  0.359262  0.23214      0.04
 31  F     0.667838  0.327294  0.939155     0.044
 32  F     0.140738  0.484525  0.73214      0.04
 33  F     0.658957  0.453481  0.357234     0.025
 34  F     0.341043  0.546519  0.357234     0.025
 35  F     0.859262  0.515475  0.73214      0.04
 36  F     0.332162  0.672706  0.939155     0.044
 37  F     0.015475  0.640738  0.23214      0.04
 38  F     0.546519  0.658957  0.642766     0.025
 39  F     0.672706  0.667838  0.060845     0.044",0.76,1615,453.7,0.53,6.941,59.8,520.2,3,147.1,0.98,3,2,0.55,3023,1808,7.874,55.847,24,759.3,13.8,349.5,1.83,26,4,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,Li,Fe,F
mp-756113,LiFeF3,Triclinic,0.267822848,0.0011,-2.777782403,"Full Formula (Li4 Fe4 F12)
Reduced Formula: LiFeF3
abc   :   5.502934   6.582029   6.894887
angles:  83.318575  83.662834  83.844855
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.797659  0.694929  0.408927     0.002
  1  Li    0.699838  0.122623  0.767188     0.002
  2  Li    0.300162  0.877377  0.232812     0.002
  3  Li    0.202341  0.305071  0.591073     0.002
  4  Fe    0.746335  0.598123  0.91071      3.804
  5  Fe    0.247473  0.794549  0.717715     3.805
  6  Fe    0.752527  0.205451  0.282285     3.805
  7  Fe    0.253665  0.401877  0.08929      3.804
  8  F     0.382294  0.692874  0.02035      0.047
  9  F     0.888509  0.871523  0.847891     0.046
 10  F     0.112847  0.481998  0.816029     0.047
 11  F     0.601401  0.640371  0.653871     0.047
 12  F     0.618715  0.930303  0.288348     0.023
 13  F     0.885165  0.240375  0.540266     0.023
 14  F     0.114835  0.759625  0.459734     0.023
 15  F     0.381285  0.069697  0.711652     0.023
 16  F     0.398599  0.359629  0.346129     0.047
 17  F     0.887153  0.518002  0.183971     0.047
 18  F     0.111491  0.128477  0.152109     0.046
 19  F     0.617706  0.307126  0.97965      0.047",0.76,1615,453.7,0.53,6.941,59.8,520.2,3,147.1,0.98,3,2,0.55,3023,1808,7.874,55.847,24,759.3,13.8,349.5,1.83,26,4,1.33,85,53.55,1.696,18.9984,328,1681,0.26,3.2698,3.98,9,2,Li,Fe,F
